lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionY,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
1.0,0.0,0.028456857,0.15209328,0.053802837,0.0,0.0,0.07211688,0.015492431,0.027269432,0.15348683,0.06393045,0.0,0.0,0.07225304,0.015853412,0.32763696,0.3075655,0.03896031,0.0,0.0,0.037742764,0.01529898,0.013454866,0.0610797,0.051008333,0.48507595,0.6023686,0.36114734,0.7156899,0.59988993,0.45760515,0.516191,0.514566,0.5132403,0.54665774,0.48367935,0.49847287,0.4835666,0.51494956,0.5134058,0.547094,0.51948094,0.5018398
1.0,0.0,0.02772822,0.15010628,0.06434863,0.0,0.0,0.07266017,0.01642649,0.026578354,0.1515689,0.053345095,0.0,0.0,0.07280341,0.016828604,0.32989368,0.30931795,0.0383243,0.0,0.0,0.037630323,0.014075056,0.012272282,0.0629068,0.05256886,0.4851921,0.60110825,0.36096764,0.71782666,0.5991821,0.46200195,0.516191,0.514566,0.5132403,0.5458692,0.4803881,0.49819624,0.4835666,0.51494956,0.5134058,0.5463049,0.5161691,0.50150144
1.0,1.0,0.95275307,0.23517238,0.022208035,0.0,0.0,0.25275606,1.0332881e-05,0.9524255,0.23624374,0.09121373,0.0,0.0,0.27205366,1.0392419e-05,0.124787696,0.103525005,0.096510105,8.884163e-06,9.018338e-06,0.06897017,0.027375985,0.026016848,0.07652637,0.06549208,0.48308873,0.5845241,0.36522186,0.80720884,0.60332876,0.4723823,0.5161867,0.5145501,0.513227,0.57193375,0.49320498,0.49901566,0.48357025,0.51494026,0.51339334,0.5723651,0.52749074,0.50400466
1.0,1.0,0.13934459,0.22187439,0.04974562,0.0,0.0,0.3056191,8.5549584e-07,0.13313608,0.22325799,0.0693257,0.0,0.0,0.30968314,8.604248e-07,0.21087644,0.19367318,0.07226373,7.35551e-07,7.466594e-07,0.08470122,0.027251717,0.025948662,0.07971178,0.06725778,0.48280847,0.5850893,0.36596903,0.8093138,0.59986895,0.47220418,0.51618433,0.51455325,0.5132263,0.5676349,0.4848322,0.49793598,0.48357078,0.51494336,0.5133925,0.5680869,0.52086216,0.5028577
1.0,1.0,0.14067385,0.21548152,0.052653033,0.0,0.0,0.304363,7.08295e-08,0.13408065,0.21689537,0.066521116,0.0,0.0,0.31059083,7.1237594e-08,0.20110998,0.17962974,0.06998418,6.0898856e-08,6.1818525e-08,0.08657126,0.025928449,0.02484315,0.078703016,0.066862695,0.4824376,0.5858154,0.36535904,0.8128191,0.60008264,0.47249472,0.51618433,0.51455325,0.5132263,0.56582063,0.48393682,0.4978735,0.48357078,0.51494336,0.5133925,0.56627285,0.52001387,0.50266767
0.5,1.0,0.30255672,0.2626994,0.043088004,0.0,0.0,0.34304732,1.5638074e-16,0.294512,0.26398894,0.074151635,0.0,0.0,0.3542239,1.5728201e-16,0.21929583,0.2113684,0.0814026,1.3445567e-16,1.3648597e-16,0.066832945,0.026467133,0.026497118,0.07750075,0.06662066,0.48197994,0.58458066,0.36592722,0.7954287,0.5939181,0.47171474,0.5161816,0.5145475,0.5132152,0.58026445,0.48700896,0.4978967,0.48357517,0.51493925,0.51337886,0.5807123,0.5223546,0.503639
0.5,1.0,0.17931779,0.23281069,0.058802143,0.0,0.0,0.28751785,1.29473105e-17,0.17488466,0.23428483,0.05935811,0.0,0.0,0.2927949,1.3021922e-17,0.22380039,0.21516101,0.06598326,1.1132059e-17,1.1300151e-17,0.07569184,0.026811529,0.026873693,0.0784321,0.07010473,0.48189396,0.5848185,0.3662475,0.7986218,0.5922267,0.47126284,0.51618075,0.51454836,0.51321363,0.57121795,0.48203975,0.49742496,0.48357502,0.5149409,0.51337725,0.5716693,0.51775986,0.5025627
0.5,1.0,0.1894128,0.25296578,0.053812563,0.0,0.0,0.27860352,1.0719528e-18,0.18482667,0.25438666,0.064364776,0.0,0.0,0.2839461,1.0781301e-18,0.22232524,0.21404465,0.06566939,9.216624e-19,9.355793e-19,0.076071,0.027316045,0.027614364,0.07962867,0.07130692,0.48180258,0.5845326,0.3664452,0.7951853,0.5928587,0.4707176,0.51618075,0.51454836,0.51321363,0.57714784,0.48376644,0.49747562,0.48357502,0.5149409,0.51337725,0.5775999,0.51943046,0.50303924
1.0,0.0,0.11253688,0.21735221,0.10520532,0.0,0.0,0.054305777,0.0,0.11207743,0.21925959,0.012486803,0.0,0.0,0.054321967,0.0,0.28445145,0.264046,0.0549162,1.903986e-07,1.7737939e-07,0.025327543,0.014447601,0.01405492,0.053586055,0.04549152,0.48333558,0.5950357,0.3655732,0.6872822,0.6174794,0.46620652,0.5161854,0.5145318,0.51320827,0.56661284,0.46825647,0.4957487,0.48357308,0.5149236,0.5133733,0.56706166,0.50388545,0.5005243
1.0,0.0,0.10133223,0.20579807,0.079534836,0.0,0.0,0.05704161,0.0,0.10087217,0.20744747,0.038142078,0.0,0.0,0.05706688,0.0,0.3006074,0.28218117,0.051226836,1.5763769e-08,1.46858605e-08,0.026285911,0.0147747,0.013958707,0.055096693,0.046509136,0.483096,0.5943936,0.36648753,0.6921765,0.60947293,0.4675665,0.5161871,0.5145267,0.5132089,0.56302065,0.4757845,0.4969328,0.48357323,0.5149178,0.5133748,0.5634679,0.5114385,0.50145966
1.0,0.0,0.096116915,0.20611227,0.08419329,0.0,0.0,0.058762338,0.0,0.0956764,0.20780009,0.03308991,0.0,0.0,0.058794167,0.0,0.30089155,0.28357407,0.047843944,1.4181526e-09,1.3211814e-09,0.02726876,0.014934006,0.014097996,0.05573102,0.047521155,0.48237598,0.59454215,0.3662418,0.6934581,0.61188245,0.46755072,0.5161871,0.5145267,0.5132089,0.56307477,0.47431242,0.4967437,0.48357323,0.5149178,0.5133748,0.56352067,0.50985026,0.5012581
0.5,1.0,0.14236553,0.21270593,0.01653913,0.0,0.0,0.27190858,3.9025505e-07,0.13716093,0.21377222,0.10240092,0.0,0.0,0.27941045,3.915374e-07,0.27878246,0.27497452,0.042101033,3.1310689e-18,2.9169714e-18,0.07408565,0.021080969,0.02136526,0.08281164,0.07159285,0.48097783,0.5873218,0.3647275,0.795257,0.5840681,0.46842808,0.5161822,0.5145315,0.51320845,0.5648155,0.49490726,0.49933612,0.48357993,0.5149193,0.5133735,0.5652644,0.53092563,0.5040571
0.5,1.0,0.15136357,0.21151748,0.024984032,0.0,0.0,0.25317502,3.231059e-08,0.14715499,0.21266358,0.093625724,0.0,0.0,0.25888848,3.2416754e-08,0.23281111,0.22885805,0.05295042,2.5923212e-19,2.415063e-19,0.07490081,0.017953834,0.018784173,0.076343745,0.06723787,0.48121038,0.5873544,0.36446533,0.7913312,0.5834742,0.46795866,0.5161808,0.51453155,0.5132096,0.56475407,0.49240732,0.4990112,0.48358148,0.51491964,0.513374,0.5652018,0.5283222,0.50371236
0.5,1.0,0.15601645,0.21954158,0.036853243,0.0,0.0,0.25650567,2.6751057e-09,0.15228002,0.2207915,0.081838414,0.0,0.0,0.2620487,2.683897e-09,0.22667749,0.22229701,0.055296052,2.1462736e-20,1.9995135e-20,0.0735764,0.018025607,0.018683234,0.075772144,0.06760561,0.48160166,0.5872276,0.3642888,0.78947115,0.58418167,0.46685043,0.5161808,0.51453155,0.5132096,0.5668865,0.4888557,0.49850038,0.48358148,0.51491964,0.513374,0.5673347,0.5247737,0.50335515
1.0,0.0,7.957279e-11,0.10135629,0.102341704,0.0,0.0,0.08136689,0.07633087,2.0869625e-10,0.10298929,0.015772551,0.0,0.0,0.081496626,0.08252368,0.29314086,0.26852062,0.039860833,5.747843e-09,5.93189e-09,0.04095962,0.014926048,0.012558104,0.054184485,0.046274025,0.48382825,0.5964012,0.3621853,0.7167913,0.610418,0.46648434,0.51617765,0.5145343,0.51320493,0.53111786,0.4687275,0.4980525,0.48358557,0.5149224,0.5133687,0.5315576,0.5047302,0.5002989
1.0,0.0,6.5881094e-12,0.09969577,0.103761174,0.0,0.0,0.083422326,0.07757403,1.7278685e-11,0.10133385,0.014551284,0.0,0.0,0.08357875,0.083343215,0.28559446,0.26148564,0.040757086,4.7588405e-10,4.911222e-10,0.041899342,0.015106585,0.012834999,0.05398047,0.04648084,0.48332506,0.5964117,0.36229223,0.7180184,0.6110515,0.46706483,0.51617765,0.5145343,0.51320493,0.53057444,0.4682368,0.49805662,0.48358557,0.5149224,0.5133687,0.53101486,0.5043039,0.5002673
1.0,0.0,0.0050978945,0.110882066,0.08397475,0.0,0.0,0.08291406,0.05360956,0.00505953,0.11244345,0.03382985,0.0,0.0,0.083140746,0.058690276,0.31558272,0.28802717,0.03842463,1.0506818e-18,1.0843243e-18,0.040288456,0.015561784,0.0126576815,0.054011058,0.045685716,0.4833405,0.5964172,0.36164176,0.713286,0.60996264,0.46552286,0.516176,0.5145144,0.5131887,0.53402567,0.47426203,0.49824658,0.48358747,0.51490283,0.51335514,0.5344655,0.51016045,0.5007014
1.0,0.0,0.0075442586,0.11761292,0.07663895,0.0,0.0,0.07646877,0.046044562,0.007464497,0.11914152,0.040918406,0.0,0.0,0.07663673,0.0502882,0.31074244,0.28563523,0.037354976,8.698958e-20,8.977496e-20,0.040760305,0.0153841395,0.012474921,0.05283281,0.04497882,0.48322612,0.5966742,0.36200422,0.7132379,0.6080796,0.4655654,0.5161761,0.51451445,0.5131885,0.5358945,0.47652778,0.49831268,0.48358744,0.51490265,0.5133547,0.5363333,0.51233137,0.5008976
1.0,0.0,0.016022436,0.12351576,0.050379418,0.0,0.0,0.08061732,0.03978112,0.01549086,0.12490483,0.06687358,0.0,0.0,0.08087894,0.04245403,0.31188574,0.2882927,0.03858968,7.202167e-21,7.432779e-21,0.04196669,0.015761646,0.013326323,0.052904356,0.045221984,0.48220438,0.5967689,0.36205822,0.71207255,0.6013405,0.4675091,0.5161761,0.51451445,0.5131885,0.53779936,0.48448783,0.49882525,0.48358744,0.51490265,0.5133547,0.53823763,0.52020496,0.50154775
0.5,1.0,0.20527387,0.2807346,0.04843468,0.0,0.0,0.182929,3.2525036e-09,0.20079552,0.28206298,0.06878717,0.0,0.0,0.18613243,3.1732588e-09,0.20473206,0.18753912,0.06140788,1.590132e-29,1.6410446e-29,0.07194264,0.019930866,0.019969864,0.064190835,0.057164263,0.48130685,0.5920378,0.36218047,0.7718807,0.59583354,0.46630478,0.5161747,0.51450974,0.51319355,0.58594656,0.4855263,0.49748763,0.48358944,0.5148965,0.5133597,0.5863901,0.520799,0.50362873
0.5,1.0,0.20956527,0.28660467,0.043683838,0.0,0.0,0.18431957,2.6928598e-10,0.20542978,0.28787234,0.07359941,0.0,0.0,0.18771811,2.627252e-10,0.20771365,0.19135284,0.062194765,1.3165262e-30,1.3586782e-30,0.06952508,0.019820958,0.019982764,0.06336718,0.056553453,0.48122177,0.5918979,0.3626208,0.77211374,0.59481376,0.46675438,0.5161733,0.5145088,0.5131962,0.58754545,0.48672894,0.49765262,0.48359013,0.51489544,0.51336265,0.5879893,0.5219995,0.50391054
0.5,1.0,0.20906214,0.2889008,0.041037768,0.0,0.0,0.18091716,2.2295124e-11,0.20494829,0.2901351,0.07643852,0.0,0.0,0.1838674,2.1751932e-11,0.20584664,0.19011179,0.06304579,1.0899972e-31,1.1248971e-31,0.06891316,0.020135822,0.02027344,0.06400222,0.05701924,0.4810294,0.59194887,0.36257917,0.7715646,0.59451616,0.46630308,0.5161733,0.5145088,0.5131962,0.5884048,0.4877302,0.49780792,0.48359013,0.51489544,0.51336265,0.5888493,0.52304125,0.5041365
0.5,0.0,0.082411304,0.20342995,0.0,0.0058028493,0.0,0.05491505,0.0,0.07743292,0.20429972,0.12276319,0.0,0.0,0.055058736,0.0,0.3438907,0.31932467,0.03979531,2.40655e-40,2.48362e-40,0.026584014,0.023530005,0.021176655,0.058916025,0.051704697,0.4773465,0.5968307,0.36445564,0.6859043,0.58255583,0.46590805,0.5161725,0.5144996,0.5132017,0.5620194,0.5018056,0.5002251,0.48359305,0.51488465,0.5133703,0.56245875,0.53725684,0.5046739
0.5,0.0,0.06360784,0.18732573,0.0066223694,0.0,0.0,0.059709355,0.00041733126,0.058570318,0.18833855,0.11095169,0.0,0.0,0.05989489,0.000419098,0.34701386,0.3214206,0.03788969,1.9925e-41,2.0563e-41,0.026975272,0.020321457,0.019027935,0.05675154,0.04981825,0.4768738,0.59643257,0.36504728,0.6934676,0.5828401,0.46634024,0.51617193,0.51449543,0.5132011,0.55717134,0.49813738,0.49978608,0.48359427,0.51488,0.5133699,0.5576114,0.5338099,0.50390995
0.5,0.0,0.064064346,0.19308202,0.0022672303,0.0,0.0,0.061576482,4.325081e-05,0.059359968,0.19404487,0.11490882,0.0,0.0,0.061766006,4.3435608e-05,0.3502599,0.3239243,0.036707275,1.654e-42,1.705e-42,0.027500784,0.019456081,0.018167024,0.056638923,0.04916344,0.47691402,0.59637076,0.36513618,0.69337535,0.58113027,0.4672916,0.51617193,0.51449543,0.5132011,0.5588571,0.49915716,0.49990034,0.48359427,0.51488,0.5133699,0.559296,0.53469193,0.5041302
1.0,0.5,0.12878622,0.2562154,0.020886444,0.0,0.0,0.07322432,3.028992e-12,0.12699075,0.25724655,0.09575622,0.0,0.0,0.0735463,3.036221e-12,0.27336803,0.24961868,0.05572728,0.0,0.0,0.034356818,0.014410193,0.0145152025,0.045331493,0.038967848,0.47789088,0.59417105,0.36350006,0.7241726,0.60353035,0.47523677,0.5161652,0.51448554,0.51319295,0.578369,0.49369183,0.4990031,0.48360118,0.5148719,0.5133609,0.57881,0.52886933,0.50458574
1.0,0.5,0.14245254,0.263946,0.018669168,0.0,0.0,0.07125144,2.5078065e-13,0.14047197,0.26494282,0.09817245,0.0,0.0,0.07152426,2.5137946e-13,0.2677623,0.24431483,0.057677392,0.0,0.0,0.03522181,0.014659257,0.014696808,0.045610063,0.03890593,0.47788194,0.59419316,0.36356303,0.7254421,0.6035439,0.47456074,0.5161644,0.5144843,0.51319027,0.5807537,0.49429065,0.4990698,0.4836011,0.51487106,0.51335806,0.58119625,0.5295128,0.50483227
1.0,0.5,0.14799958,0.26904172,0.02119199,0.0,0.0,0.07203951,2.0763005e-14,0.14616787,0.27005962,0.0956227,0.0,0.0,0.07230638,2.0812577e-14,0.26217815,0.24020922,0.05882464,0.0,0.0,0.036299765,0.014704654,0.014924805,0.044569314,0.038158618,0.4780727,0.59439206,0.363122,0.72472245,0.60495985,0.4739284,0.5161644,0.5144843,0.51319027,0.58199805,0.49359617,0.49894032,0.4836011,0.51487106,0.51335806,0.5824405,0.52879137,0.50478786
