lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
0.7635457,0.14213377,0.08962848,0.32115567,0.12686118,0.0,0.0,0.101940624,1.7910565e-38,0.08671115,0.32239214,0.0,0.0061760535,0.0,0.101962544,1.8061148e-38,0.2609777,0.25762329,0.07632065,0.0,0.0,0.11467401,0.049809895,0.038525924,0.097204626,0.0952792,0.48352802,0.46780166,0.32779804,0.28642982,0.58270377,0.50615567,0.51689726,0.5153844,0.5142144,0.5983587,0.4620373,0.49244207,0.48302817,0.5154474,0.5143316,0.5984493,0.4981929,0.4996395
0.6971804,0.8739178,0.3771304,0.5384333,0.1041131,0.0,0.0,0.099120766,0.0,0.37570837,0.539751,0.01545591,0.0,0.0,0.09912119,0.0,0.20362261,0.20227931,0.11844455,0.0,0.0,0.19064564,0.059563637,0.04541648,0.10607404,0.102050416,0.48351064,0.46720555,0.32861257,0.28294381,0.58376145,0.5051125,0.5168918,0.51538414,0.51421416,0.66478175,0.469865,0.4897004,0.4830332,0.515447,0.5143319,0.66488147,0.5044232,0.50151384
0.05326557,0.55309594,0.32965797,0.51569253,0.17191426,0.0,0.0,0.12881754,0.0,0.32713082,0.51843005,0.0,0.053392857,0.0,0.12879848,0.0,0.272539,0.27051094,0.0902045,0.0,0.0,0.14660864,0.06355406,0.045159183,0.1005214,0.10118977,0.4830795,0.46720383,0.32955927,0.2857877,0.586109,0.5077391,0.51688766,0.51538724,0.5142163,0.65829086,0.4500905,0.48368257,0.48303944,0.51545024,0.5143361,0.65839016,0.4845086,0.4949226
0.16757941,0.32125086,0.1833669,0.43789256,0.2132589,0.0,0.0,0.099305354,0.0,0.18162371,0.44108596,0.0,0.093581825,0.0,0.09931109,0.0,0.24971028,0.24666128,0.070698075,0.0,0.0,0.15255807,0.05052854,0.037139665,0.08647851,0.09272659,0.48317847,0.46740964,0.32906887,0.28785402,0.5846709,0.5097872,0.51688623,0.51538754,0.5142144,0.6348371,0.43719944,0.48269397,0.48303905,0.51545006,0.5143336,0.6349337,0.4724562,0.4923854
0.32507193,0.6176812,0.30838624,0.5168786,0.1506422,0.0,0.0,0.11767403,0.0,0.30548695,0.5191716,0.0,0.031071883,0.0,0.11767269,0.0,0.24783437,0.24462692,0.09059218,0.0,0.0,0.1593936,0.058031682,0.042129204,0.096067585,0.09456471,0.48324555,0.46714017,0.32925442,0.2881372,0.5851771,0.5077362,0.51688576,0.5153879,0.51421314,0.6585377,0.45625055,0.48566598,0.4830393,0.51545095,0.5143332,0.6586379,0.49095547,0.49703026
0.65316325,0.75469196,0.3574172,0.5368497,0.097528845,0.0,0.0,0.101209685,0.0,0.35490638,0.5380239,0.022441119,0.0,0.0,0.10119994,0.0,0.24380586,0.2407149,0.10410623,0.0,0.0,0.1894672,0.059929185,0.044243217,0.104945496,0.099687696,0.4832236,0.46720076,0.32927245,0.28500873,0.5848487,0.5071285,0.51688576,0.5153887,0.5142138,0.6642501,0.47190896,0.49043137,0.48303956,0.51545256,0.5143346,0.66435206,0.5065928,0.5022486
0.38363242,0.6150642,0.3418545,0.5266733,0.13635488,0.0,0.0,0.12238747,0.0,0.3384185,0.52868843,0.0,0.017445115,0.0,0.12233561,0.0,0.27539366,0.27302498,0.09697154,0.0,0.0,0.18139194,0.06413523,0.044397518,0.10524573,0.09844015,0.48335883,0.4670257,0.32985985,0.28652126,0.5852422,0.5070449,0.51688814,0.51539403,0.5142172,0.66147596,0.46062127,0.48683783,0.48303854,0.51545924,0.5143385,0.66157836,0.49508083,0.49835262
0.75090516,0.99856466,0.44867963,0.5653521,0.09547009,0.0,0.0,0.115917385,0.0,0.4464246,0.5665286,0.022164777,0.0,0.0,0.1158796,0.0,0.21229571,0.21078399,0.11537969,0.0,0.0,0.21228696,0.060825527,0.04803236,0.10971065,0.09937408,0.4834598,0.46700323,0.32870835,0.28460783,0.5855017,0.5072503,0.5168873,0.5153996,0.5142197,0.67306995,0.47267452,0.49015096,0.48303935,0.51546484,0.51434195,0.67317283,0.5064824,0.50233936
0.5318972,0.18760902,0.09256821,0.35189345,0.1665301,0.0,0.0,0.103111245,6.9286802e-06,0.09013366,0.35385314,0.0,0.045406073,0.0,0.103121676,6.9224902e-06,0.2957878,0.2905461,0.06367263,0.0,0.0,0.13743421,0.05055439,0.037855506,0.09765964,0.09663083,0.48310393,0.467412,0.32920647,0.290195,0.5849288,0.5069341,0.51688737,0.51540005,0.5142219,0.6081259,0.45036578,0.48911563,0.48303875,0.5154662,0.5143446,0.60822344,0.4864987,0.49703157
0.26971877,0.58840364,0.3283372,0.51800406,0.13965316,0.0,0.0,0.121925384,2.2316584e-12,0.32579008,0.5200716,0.0,0.020598996,0.0,0.12189509,2.2296626e-12,0.2891437,0.28612658,0.08954905,0.0,0.0,0.17591406,0.061129462,0.043258,0.10248086,0.09812724,0.48320135,0.46740365,0.32946277,0.28657168,0.5860118,0.50774217,0.5168884,0.5154008,0.5142231,0.6587533,0.45945466,0.48669356,0.48303777,0.515467,0.5143463,0.658857,0.4940096,0.4980301
0.6015313,0.23721623,0.14817843,0.3913948,0.13289946,0.0,0.0,0.10069676,7.187944e-19,0.14623483,0.39295733,0.0,0.011500706,0.0,0.10070287,7.181511e-19,0.3020628,0.2974095,0.066392265,0.0,0.0,0.1302049,0.051206626,0.03871323,0.09877813,0.09611324,0.48325112,0.46714738,0.3291626,0.28893834,0.5840054,0.50622433,0.5168897,0.51540196,0.514222,0.61993283,0.4605034,0.49035138,0.48303568,0.5154683,0.51434547,0.6200328,0.49652675,0.4991498
0.5529492,0.7313966,0.37632158,0.5397777,0.11747528,0.0,0.0,0.12013239,2.3151596e-25,0.37478572,0.54141325,0.001358606,0.0,0.0,0.12012462,2.3130896e-25,0.25791562,0.25587967,0.1047644,0.0,0.0,0.19024776,0.06289798,0.04768186,0.10681565,0.10136069,0.4834127,0.46719778,0.32932872,0.28548563,0.58458287,0.5058986,0.5168898,0.5154067,0.5142257,0.665213,0.46590862,0.48831782,0.4830365,0.51547295,0.51434946,0.6653175,0.5002533,0.50008696
0.2988326,0.3809964,0.26615417,0.4765723,0.13248762,0.0,0.0,0.08335672,7.4568854e-32,0.2644517,0.4783753,0.0,0.011926441,0.0,0.08330386,7.450231e-32,0.24438599,0.24151908,0.06944232,0.0,0.0,0.16080756,0.06657915,0.044005524,0.10226071,0.08997049,0.44796437,0.47786596,0.32266754,0.26603562,0.6500832,0.4093673,0.5168892,0.5154068,0.51422435,0.64596325,0.46114433,0.48833728,0.48303774,0.5154725,0.5143484,0.6460663,0.49642113,0.49892372
0.49884462,0.6979744,0.22735302,0.45445108,0.0,0.1177943,0.0,0.06887363,2.6097673e-38,0.22441365,0.4513775,0.23702788,0.0,0.0,0.06888777,2.607436e-38,0.20485274,0.20497903,0.069153704,0.0,0.0,0.20905605,0.05249467,0.05083544,0.10004634,0.08770074,0.4028278,0.46365255,0.3290376,0.2660812,0.70545125,0.4724599,0.51688915,0.5154077,0.5142266,0.6391337,0.5347803,0.5099267,0.48303682,0.51547456,0.5143521,0.6392371,0.5698245,0.51988775
0.53462625,0.055095375,0.0357235,0.27784038,0.0,0.0034724236,0.0,0.061220184,0.0231242,0.033616867,0.27738625,0.12235445,0.0,0.0,0.061232056,0.023957133,0.22740555,0.22737741,0.047919277,0.0,0.0,0.17356612,0.035391487,0.02919151,0.07635551,0.07553774,0.4116832,0.46802875,0.32560563,0.25845894,0.70565796,0.4718375,0.51689184,0.5154102,0.51423347,0.5847919,0.5009475,0.50016224,0.48303306,0.5154784,0.51435983,0.5848856,0.53673357,0.5062909
0.054389358,0.6705475,0.28485927,0.4894394,0.013873008,0.0,0.0,0.061901182,4.784644e-08,0.2840205,0.48884812,0.10556054,0.0,0.0,0.06190107,4.8433858e-08,0.18431655,0.18431826,0.067247756,0.0,0.0,0.14539136,0.0400562,0.036668707,0.08433626,0.08177078,0.41372117,0.46810475,0.32517397,0.25584596,0.70734173,0.46959367,0.51689345,0.5154146,0.5142415,0.6495986,0.4959362,0.4987465,0.4830309,0.51548415,0.51436865,0.64970565,0.53079915,0.50950027
0.6492437,0.7652034,0.3350558,0.52388036,0.0,0.037568178,0.0,0.06883182,1.5410853e-14,0.33452597,0.5221312,0.1565152,0.0,0.0,0.068831764,1.5600062e-14,0.16405484,0.16431588,0.08155323,0.0,0.0,0.13935295,0.042567175,0.04275641,0.09162893,0.087080486,0.41342726,0.46787545,0.32518613,0.25473619,0.7067177,0.46726868,0.5168965,0.51541865,0.51425105,0.66000605,0.510789,0.50357515,0.48302743,0.515489,0.5143784,0.6601152,0.5452755,0.5149904
0.35779488,0.42574525,0.24881424,0.44389865,0.0,0.013509613,0.0,0.07253654,4.9636806e-21,0.24832186,0.44286436,0.13308759,0.0,0.0,0.072536215,5.024622e-21,0.21375808,0.21376573,0.0634774,0.0,0.0,0.13803244,0.04416934,0.041024003,0.0912199,0.08761057,0.41370893,0.46765086,0.3256595,0.25586993,0.7071655,0.4686207,0.5168985,0.51542246,0.5142537,0.63573045,0.50392514,0.5010925,0.4830252,0.5154931,0.5143808,0.6358368,0.539115,0.5108831
0.6754434,0.54243267,0.26761273,0.46689492,0.0,0.032722645,0.0,0.074809164,1.5987543e-27,0.2669515,0.46541744,0.15244861,0.0,0.0,0.07480963,1.6183807e-27,0.18924643,0.18932934,0.07247001,0.0,0.0,0.13199547,0.044414014,0.043388654,0.093138054,0.08797304,0.41343725,0.46758586,0.32539928,0.25577724,0.7061268,0.46726802,0.5169012,0.51542693,0.51425683,0.64254135,0.50965655,0.5028298,0.48302355,0.51549727,0.5143841,0.6426487,0.5447494,0.5131044
0.06349838,0.27068305,0.21088637,0.41569972,0.028206902,0.0,0.0,0.07840313,5.149423e-34,0.21018316,0.4154839,0.09130265,0.0,0.0,0.07840165,5.2126337e-34,0.2476472,0.24764736,0.05554233,0.0,0.0,0.14583349,0.048217032,0.043563753,0.09015239,0.08910337,0.41363898,0.46769074,0.32593137,0.2588403,0.70721304,0.47041455,0.51690346,0.51543045,0.5142604,0.62710726,0.49172294,0.49784943,0.48302218,0.51550144,0.5143885,0.6272126,0.5270521,0.5070313
0.2844414,0.883941,0.37143525,0.54319805,0.0,0.013305746,0.0,0.080321066,1.65856e-40,0.36984283,0.54194814,0.13165429,0.0,0.0,0.08028945,1.67895e-40,0.1504967,0.15066047,0.091554075,0.0,0.0,0.13828659,0.050425593,0.045039754,0.093413375,0.0851826,0.41321594,0.46719083,0.32629806,0.25649685,0.70672685,0.4702096,0.51690423,0.5154337,0.5142659,0.6660521,0.5039297,0.50135523,0.4830214,0.5155058,0.51439506,0.6661635,0.5381078,0.51313627
0.25942892,0.58363724,0.29643866,0.48038316,0.003688072,0.0,0.0,0.076140836,0.0,0.29583037,0.4796166,0.11563746,0.0,0.0,0.07613812,0.0,0.20250042,0.2026202,0.07035966,0.0,0.0,0.14026043,0.049836453,0.046147756,0.09268359,0.08982569,0.41399348,0.46726784,0.3261579,0.25809926,0.7060789,0.46909073,0.5169045,0.5154354,0.5142694,0.6467422,0.49887484,0.49965996,0.48302078,0.51550883,0.5143991,0.64685345,0.53377825,0.5102072
0.4382962,0.97796065,0.38800907,0.5624838,0.0,0.036029406,0.0,0.07875073,0.0,0.38632032,0.56069016,0.15375084,0.0,0.0,0.07871655,0.0,0.14540818,0.14580123,0.09492876,0.0,0.0,0.15125072,0.049196146,0.04579413,0.09236438,0.08369535,0.4137234,0.4670116,0.32655758,0.2572666,0.70700586,0.47044355,0.5169055,0.5154397,0.5142746,0.67175347,0.51030356,0.5036851,0.48301914,0.51551354,0.5144045,0.671867,0.5441712,0.51578504
0.4724002,0.5441984,0.28129342,0.4730493,0.0,0.012975888,0.0,0.07725286,0.0,0.28060934,0.47197422,0.13217103,0.0,0.0,0.07725125,0.0,0.21477258,0.21513632,0.07137588,0.0,0.0,0.14468074,0.050405823,0.048678193,0.0928728,0.089467384,0.41395354,0.46698558,0.32682598,0.25941592,0.705269,0.468366,0.51690584,0.5154411,0.51427805,0.6444626,0.50398177,0.50118357,0.4830192,0.51551634,0.5144081,0.6445753,0.5388782,0.5115521
0.38547122,0.1624769,0.12651005,0.34377334,0.0073391283,0.0,0.0,0.068760954,0.0,0.12500101,0.34333876,0.11256074,0.0,0.0,0.06876349,0.0,0.25042653,0.25053337,0.052425817,0.0,0.0,0.15077116,0.040922463,0.039467856,0.08092489,0.08142506,0.41363543,0.46711177,0.32685196,0.26004714,0.7071351,0.47021502,0.51690894,0.5154405,0.5142821,0.6049434,0.49778295,0.49952772,0.4830156,0.51551676,0.51441145,0.60505086,0.5335986,0.507159
0.16921324,0.71376294,0.3196605,0.50788736,0.010988564,0.0,0.0,0.08317174,0.0,0.31862783,0.5072424,0.10776525,0.0,0.0,0.0831659,0.0,0.18434218,0.18457066,0.08137551,0.0,0.0,0.15792058,0.055945344,0.0515775,0.09377848,0.08852218,0.41337955,0.46639776,0.32833394,0.25781387,0.7072249,0.46897843,0.5169097,0.5154418,0.5142849,0.6552003,0.49673602,0.498953,0.48301446,0.5155185,0.51441437,0.65531516,0.5312768,0.51003265
0.08251113,0.6235419,0.31606966,0.5004077,0.027257856,0.0,0.0,0.092843264,0.0,0.31510216,0.5001152,0.09142089,0.0,0.0,0.09283036,0.0,0.20002224,0.20016015,0.0797144,0.0,0.0,0.1532441,0.05982697,0.0543943,0.09604135,0.08982417,0.4130588,0.4662157,0.32856077,0.25925392,0.7077054,0.4703989,0.5169091,0.5154438,0.51428854,0.6528341,0.49197438,0.49746758,0.48301443,0.5155208,0.5144178,0.6529488,0.52654773,0.50837934
0.7484272,0.5363928,0.31111163,0.48086363,0.0,0.06401368,0.0,0.08743575,0.0,0.310457,0.478765,0.18248576,0.0,0.0,0.08743617,0.0,0.20823032,0.20939589,0.07405323,0.0,0.0,0.14342472,0.050769463,0.053312823,0.095350005,0.0908767,0.41297817,0.46607625,0.3286079,0.25735217,0.7044117,0.4676346,0.51691025,0.5154459,0.5142918,0.6469873,0.5186116,0.50563306,0.4830129,0.51552325,0.51442116,0.6471019,0.5532487,0.51609814
0.2573136,0.43212014,0.25807104,0.4505292,0.0,0.012713491,0.0,0.09203198,0.0,0.25693166,0.44952828,0.13170181,0.0,0.0,0.092030525,0.0,0.24679549,0.24713762,0.065055706,0.0,0.0,0.14398004,0.057559032,0.054107245,0.09688701,0.092618726,0.41294873,0.46566352,0.32940847,0.26019529,0.7065337,0.47070426,0.5169133,0.5154478,0.51429516,0.637632,0.50366926,0.5010363,0.4830098,0.5155255,0.5144247,0.63774574,0.53864795,0.51091236
0.019030392,0.043314457,0.10399157,0.3174859,0.03691844,0.0,0.0,0.082907975,0.0,0.10287288,0.31752375,0.08215565,0.0,0.0,0.0829136,0.0,0.26418468,0.264379,0.05161962,0.0,0.0,0.14453149,0.042944096,0.040444523,0.08280651,0.082837045,0.41316968,0.46622375,0.32915866,0.26268214,0.7082315,0.47179598,0.51691556,0.51545066,0.5142979,0.59694266,0.4889288,0.49782634,0.48300788,0.51552856,0.514427,0.59704936,0.524616,0.50483674
