lookAtPositionX,lookAtPositionY,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,facePositionX,facePositionY,facePositionZ,faceEulerAnglesX,faceEulerAnglesY,faceEulerAnglesZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,leftEyeEulerAnglesX,leftEyeEulerAnglesY,leftEyeEulerAnglesZ,rightEyePositionX,rightEyePositionY,rightEyePositionY,rightEyeEulerAnglesX,rightEyeEulerAnglesY,rightEyeEulerAnglesZ
0.5,1.0,0.43391824,0.50858426,0.037652038,0.0,0.0,0.07419046,1.0363995e-09,0.4336174,0.50811803,0.08205731,0.0,0.0,0.074395634,1.0290256e-09,0.25646037,0.25730446,0.11516559,0.0,0.0,0.018836102,0.024900867,0.039871443,0.085051864,0.088686645,0.5030384,0.44616082,0.34187323,0.25495404,0.5415069,0.5897518,0.51689017,0.5152644,0.5141818,0.65555173,0.48897353,0.49645483,0.48306546,0.5152789,0.51414293,0.65555364,0.5237878,0.5076454
0.5,1.0,0.40761548,0.49288982,0.035153724,0.0,0.0,0.071748815,8.580712e-11,0.40724382,0.4923678,0.085800335,0.0,0.0,0.07193591,8.5196614e-11,0.24626158,0.24690887,0.121339254,0.0,0.0,0.019629069,0.024533838,0.038659643,0.084537745,0.087397814,0.50316477,0.44604725,0.34209698,0.2540921,0.5407017,0.59000176,0.51689,0.51526666,0.51418173,0.6505774,0.4897459,0.49681532,0.4830663,0.51528096,0.5141435,0.6505798,0.52502865,0.5077702
0.5,1.0,0.4007208,0.509084,0.040064186,0.0,0.0,0.074027866,7.104271e-12,0.40031204,0.5086592,0.08032632,0.0,0.0,0.07421798,7.0537218e-12,0.26096228,0.26164305,0.121402174,0.0,0.0,0.019008731,0.02399547,0.037831966,0.08383397,0.08542857,0.50329304,0.44595695,0.34208274,0.25570035,0.54228806,0.58937985,0.5168899,0.5152676,0.51418173,0.65553236,0.4884435,0.49628496,0.48306665,0.51528186,0.51414376,0.65553427,0.5234405,0.50753295
1.0,0.5,0.32327172,0.46747646,0.0,0.012005177,0.0,0.073965386,1.5685136e-20,0.32108358,0.46601772,0.13444579,0.0,0.0,0.07423967,1.5573565e-20,0.26617867,0.26533616,0.11707783,0.0,0.0,0.010762183,0.030896828,0.03837204,0.070038885,0.060682423,0.50110793,0.44792932,0.341312,0.24523759,0.5414101,0.59621966,0.51688766,0.51527506,0.5141852,0.6428064,0.5034654,0.5010176,0.48306438,0.515293,0.51414573,0.6428129,0.53935164,0.51154184
1.0,0.5,0.32004192,0.47824845,0.0,0.017946942,0.0,0.071042195,1.2986274e-21,0.31694162,0.47668746,0.13817403,0.0,0.0,0.07125562,1.2893898e-21,0.24857576,0.24030754,0.09723538,0.0,0.0,0.011979268,0.029352665,0.031327434,0.05538302,0.04463456,0.5016142,0.44788858,0.3412829,0.2509377,0.54372513,0.5957132,0.51688826,0.5152777,0.51418626,0.64606917,0.5052577,0.5015812,0.48306307,0.5152956,0.5141468,0.6460752,0.5404318,0.51214445
1.0,0.5,0.33350542,0.4649081,0.0,0.02230073,0.0,0.077034764,1.0751779e-22,0.3307708,0.4632624,0.14419141,0.0,0.0,0.077414215,1.0675308e-22,0.2617101,0.2566477,0.111397035,0.0,0.0,0.011032943,0.030232474,0.03622415,0.0704427,0.059077527,0.5007928,0.44809398,0.34159064,0.25155666,0.5387311,0.59634423,0.51688856,0.5152789,0.51418674,0.6419109,0.50659394,0.5019234,0.4830625,0.51529676,0.5141473,0.64191735,0.5423482,0.51233613
1.0,1.0,0.6615093,0.5089888,0.0,0.05012531,0.0,0.087376885,2.3738307e-31,0.6559848,0.50674945,0.16696867,0.0,0.0,0.08867472,2.356949e-31,0.23089433,0.22221124,0.13639238,0.0,0.0,0.009078227,0.05044663,0.06306457,0.12579735,0.094162904,0.4997698,0.4496101,0.33955085,0.24205482,0.5484704,0.5929698,0.51688063,0.5152795,0.51418805,0.6554745,0.5147374,0.5047354,0.48307025,0.51529765,0.5141485,0.6554798,0.5487313,0.5156317
1.0,1.0,0.5820328,0.51565427,0.0,0.05297207,0.0,0.07380788,2.1355653e-32,0.57746917,0.51327366,0.17162071,0.0,0.0,0.074115105,2.1203779e-32,0.24553837,0.24140397,0.11841707,0.0,0.0,0.009505267,0.03954443,0.048033983,0.07549908,0.053686865,0.49927008,0.44978416,0.3398199,0.24960148,0.54396296,0.59710234,0.5168799,0.51527995,0.51418793,0.65759397,0.51538825,0.5050165,0.48306945,0.5152986,0.51414716,0.65759915,0.5498545,0.5162234
1.0,1.0,0.51877517,0.4998492,0.0,0.0379524,0.0,0.0461268,1.7681084e-33,0.5162743,0.4978425,0.1567569,0.0,0.0,0.046314266,1.7555338e-33,0.21112604,0.19245589,0.1134987,0.0,0.0,0.0063555143,0.028064942,0.03516872,0.05387447,0.041402295,0.498425,0.4492676,0.3403502,0.24891719,0.5451801,0.6098778,0.5168794,0.5152804,0.5141878,0.65261924,0.5109902,0.5034625,0.48306876,0.5152994,0.5141461,0.6526249,0.5456158,0.5143496
0.0,0.5,0.34949696,0.43971,0.05670465,0.0,0.0,0.09663976,3.905e-42,0.34852782,0.43966296,0.06469033,0.0,0.0,0.09724258,3.873e-42,0.3030248,0.30311954,0.1109256,0.0,0.0,0.013956136,0.036638085,0.043157652,0.094396584,0.0856821,0.49806052,0.44981816,0.3412056,0.2431508,0.54074764,0.60284054,0.5168795,0.515283,0.51419336,0.63429713,0.4834503,0.49544573,0.4830669,0.5153036,0.5141498,0.63430595,0.51919156,0.50528127
0.0,0.5,0.3390779,0.44142866,0.053126056,0.0,0.0,0.09342378,3.25e-43,0.33806726,0.44130084,0.06935159,0.0,0.0,0.09396318,3.21e-43,0.29892343,0.29905826,0.11212144,0.0,0.0,0.013205957,0.03596642,0.04303959,0.09036136,0.082582824,0.49803522,0.449665,0.34127653,0.2439988,0.5396471,0.6026686,0.51687956,0.51528436,0.5141939,0.6348951,0.4843587,0.4956755,0.48306742,0.5153047,0.51415044,0.6349036,0.5204152,0.505644
0.0,0.5,0.34186053,0.44004506,0.07624131,0.0,0.0,0.09825825,2.5e-44,0.34071717,0.44036296,0.045824468,0.0,0.0,0.098833546,2.5e-44,0.30566972,0.3058639,0.10954656,0.0,0.0,0.013515733,0.03744432,0.04473933,0.092668585,0.08498942,0.4985505,0.4498333,0.34121954,0.24448422,0.5390279,0.6017752,0.51687956,0.51528543,0.5141943,0.6345821,0.4776006,0.49382332,0.48306784,0.5153055,0.5141509,0.6345905,0.5135418,0.50373536
0.5,0.5,0.3019783,0.45179608,0.09363058,0.0,0.0,0.10032162,0.0,0.3014492,0.4524727,0.027093386,0.0,0.0,0.10067617,0.0,0.33637983,0.33650208,0.09654833,0.0,0.0,0.020977065,0.029240021,0.036089692,0.07540972,0.077894576,0.5012068,0.449791,0.3390903,0.24171469,0.5497358,0.5768903,0.51687914,0.51529306,0.5141978,0.63817894,0.47254136,0.49221686,0.48306668,0.5153151,0.5141546,0.63818884,0.50801975,0.5022746
0.5,0.5,0.29480594,0.45129964,0.07839394,0.0,0.0,0.08522879,0.0,0.29453897,0.4516833,0.042247705,0.0,0.0,0.08543083,0.0,0.33266085,0.33359286,0.07906836,0.0,0.0,0.03297912,0.02911813,0.036279198,0.060175844,0.068934284,0.5011761,0.44936907,0.3387863,0.24229786,0.54930544,0.57883286,0.51687884,0.5152923,0.51419693,0.6379498,0.47693688,0.49347305,0.48306668,0.5153148,0.5141543,0.6379602,0.5123943,0.5035089
0.5,0.5,0.2881174,0.44513237,0.094482586,0.0,0.0,0.080855064,0.0,0.2878168,0.44582045,0.026387434,0.0,0.0,0.08105377,0.0,0.3259454,0.32669675,0.08243911,0.0,0.0,0.03179469,0.026795633,0.033635855,0.05807502,0.06616214,0.50143135,0.44935447,0.3388225,0.24477372,0.54906046,0.57824206,0.5168786,0.51529163,0.5141963,0.63617337,0.47221342,0.4922442,0.48306665,0.5153145,0.5141541,0.6361846,0.5077727,0.5021709
0.5,0.5,0.2920299,0.42988095,0.14601581,0.0,0.0,0.07780751,0.0,0.2917399,0.43152195,0.0,0.025095023,0.0,0.07780349,0.0,0.2554524,0.25430408,0.091070324,0.0,0.0,0.02398716,0.024666106,0.026052237,0.066006385,0.06276715,0.5071913,0.44964445,0.33740056,0.23529181,0.5354164,0.49356586,0.5168784,0.5152933,0.5141974,0.6317021,0.45687446,0.48838684,0.4830665,0.5153191,0.5141594,0.63171804,0.4925286,0.497985
0.5,0.5,0.28524044,0.42500576,0.1443909,0.0,0.0,0.080311745,0.0,0.2849956,0.42660245,0.0,0.023649296,0.0,0.08030913,0.0,0.24514398,0.24442518,0.09572602,0.0,0.0,0.024035415,0.024701454,0.026106313,0.06817848,0.06458902,0.50687814,0.44961122,0.3374141,0.23788908,0.5359832,0.49580613,0.5168789,0.51529336,0.51419634,0.63029075,0.4574973,0.48868248,0.4830658,0.5153197,0.5141589,0.63030744,0.4931369,0.4981698
0.5,0.5,0.28169933,0.4273807,0.12928009,0.0,0.0,0.08085869,0.0,0.2814446,0.4287081,0.0,0.008145552,0.0,0.08085494,0.0,0.2420204,0.24119925,0.09681779,0.0,0.0,0.02327893,0.025301183,0.026631963,0.06938499,0.065247655,0.5072652,0.4493954,0.33756322,0.23759687,0.5347564,0.49656412,0.5168793,0.5152934,0.51419544,0.6310352,0.461714,0.48974165,0.48306522,0.5153202,0.5141585,0.6310524,0.4974517,0.49931636
0.5,0.5,0.21667495,0.4059271,0.09355122,0.0,0.0,0.08249113,0.0,0.21664035,0.40657672,0.027990082,0.0,0.0,0.082575575,0.0,0.30561244,0.30570966,0.08636876,0.0,0.0,0.030029902,0.022627365,0.029631108,0.05451476,0.058245823,0.49918452,0.45029575,0.33134907,0.25202584,0.5511394,0.557892,0.51687986,0.5152955,0.51419675,0.6242931,0.4723832,0.49299386,0.48306304,0.51532495,0.5141621,0.6243144,0.5083616,0.50212276
0.5,0.5,0.22172016,0.40678066,0.081748985,0.0,0.0,0.08529779,0.0,0.22167659,0.407225,0.0393481,0.0,0.0,0.08539345,0.0,0.2989598,0.29902232,0.09038266,0.0,0.0,0.02948167,0.023277527,0.03008648,0.05734179,0.06070527,0.49952886,0.44985285,0.33145303,0.25074905,0.5515821,0.5569722,0.51688,0.5152959,0.51419693,0.62439317,0.47579676,0.4938539,0.48306298,0.5153254,0.5141628,0.6244146,0.5116462,0.50295895
